uri,kode,laereplan_kode,laereplan_versjon,laereplan_tittel_bokmaal,fag,aarstrinn,status,tekst_bokmaal,tekst_nynorsk,tekst_default,tekst_engelsk,har_nynorsk,samme_som,gjenbruk_av
http://psi.udir.no/kl06/KM15096,KM15096,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,"lese for å oppleve, få innsikt og lære",,"lese for å oppleve, få innsikt og lære",,nei,,KM1083
http://psi.udir.no/kl06/KM15097,KM15097,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,lese grafiske framstillinger,,lese grafiske framstillinger,,nei,,KM1084
http://psi.udir.no/kl06/KM15095,KM15095,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,"skrive tekster i ulike sjangre, med ulikt formål og med ulike uttrykksformer",,"skrive tekster i ulike sjangre, med ulikt formål og med ulike uttrykksformer",,nei,,KM1082
http://psi.udir.no/kl06/KM15099,KM15099,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,bruke og vurdere ulike digitale ressurser i kommunikasjon og læringsarbeid,,bruke og vurdere ulike digitale ressurser i kommunikasjon og læringsarbeid,,nei,,KM1086
http://psi.udir.no/kl06/KM15101,KM15101,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,"sammenligne humor, ironi og metaforer i ulike språk og kulturer",,"sammenligne humor, ironi og metaforer i ulike språk og kulturer",,nei,,KM1088
http://psi.udir.no/kl06/KM15102,KM15102,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,reflektere over hvordan språk kan uttrykke og skape holdninger til enkeltindivider og grupper,,reflektere over hvordan språk kan uttrykke og skape holdninger til enkeltindivider og grupper,,nei,,KM1089
http://psi.udir.no/kl06/KM15106,KM15106,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,samtale om holdninger til ulike språk og talespråksvarianter i Norge,,samtale om holdninger til ulike språk og talespråksvarianter i Norge,,nei,,KM1119
http://psi.udir.no/kl06/KM15103,KM15103,NOR07,03,Læreplan i grunnleggende norsk for språklige minoriteter,"Grunnleggende norsk for språklige minoriteter, nivå 3, 1. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 2. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 3. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 4. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 5. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 6. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 7. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 8. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 9. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, 10. årstrinn | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 studieforberedende utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg1 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg2 yrkesfaglige utdanningsprogram | Grunnleggende norsk for språklige minoriteter, nivå 3, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,utforske et utvalg kunst- og kulturuttrykk fra ulike land og kulturer,,utforske et utvalg kunst- og kulturuttrykk fra ulike land og kulturer,,nei,,KM1090
http://psi.udir.no/kl06/KM15107,KM15107,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,"samtale om kjente emner, ta ordet etter tur og gi tilbakemeldinger på andres ytringer",,"samtale om kjente emner, ta ordet etter tur og gi tilbakemeldinger på andres ytringer",,nei,,KM1031
http://psi.udir.no/kl06/KM15108,KM15108,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,"lytte til, forstå og gjengi innhold i egnede tekster og bearbeide tekster gjennom lek og dramatisering",,"lytte til, forstå og gjengi innhold i egnede tekster og bearbeide tekster gjennom lek og dramatisering",,nei,,KM1051
http://psi.udir.no/kl06/KM15109,KM15109,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,utvikle et grunnleggende faglig ordforråd og forstå og bruke ord og begreper som er sentrale for trinnets lærestoff,,utvikle et grunnleggende faglig ordforråd og forstå og bruke ord og begreper som er sentrale for trinnets lærestoff,,nei,,KM1052
http://psi.udir.no/kl06/KM15110,KM15110,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,"kjenne til grunnleggende grammatiske begreper og bruke dem til å snakke om morsmålets grunnleggende strukturer, og om likheter og forskjeller mellom morsmålet og norsk",,"kjenne til grunnleggende grammatiske begreper og bruke dem til å snakke om morsmålets grunnleggende strukturer, og om likheter og forskjeller mellom morsmålet og norsk",,nei,,KM1053
http://psi.udir.no/kl06/KM15111,KM15111,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,lære seg å lese på morsmålet og forstå sammenhengen mellom talespråk og skriftspråk,,lære seg å lese på morsmålet og forstå sammenhengen mellom talespråk og skriftspråk,,nei,,KM1054
http://psi.udir.no/kl06/KM15112,KM15112,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,utvikle leseglede gjennom å lese egnede tekster med sammenheng og forståelse og reflektere over innholdet,,utvikle leseglede gjennom å lese egnede tekster med sammenheng og forståelse og reflektere over innholdet,,nei,,KM1055
http://psi.udir.no/kl06/KM15113,KM15113,NOR08,03,Læreplan i morsmål for språklige minoriteter,"Morsmål for språklige minoriteter, nivå 1, 1. årstrinn | Morsmål for språklige minoriteter, nivå 1, 2. årstrinn | Morsmål for språklige minoriteter, nivå 1, 3. årstrinn | Morsmål for språklige minoriteter, nivå 1, 4. årstrinn | Morsmål for språklige minoriteter, nivå 1, 5. årstrinn | Morsmål for språklige minoriteter, nivå 1, 6. årstrinn | Morsmål for språklige minoriteter, nivå 1, 7. årstrinn | Morsmål for språklige minoriteter, nivå 1, 8. årstrinn | Morsmål for språklige minoriteter, nivå 1, 9. årstrinn | Morsmål for språklige minoriteter, nivå 1, 10. årstrinn | Morsmål for språklige minoriteter, nivå 1, vg1 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 studieforberedende utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg1 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg2 yrkesfaglige utdanningsprogram | Morsmål for språklige minoriteter, nivå 1, vg3 påbygging til generell studiekompetanse",Første årstrinn | Andre årstrinn | Tredje årstrinn | Fjerde årstrinn | Femte årstrinn | Sjette årstrinn | Syvende årstrinn | Åttende årstrinn | Niende årstrinn | Tiende årstrinn | Videregående trinn 1 | Videregående trinn 2 | Videregående trinn 3 | Påbygging til generell studiekompetanse,status_publisert,kjenne til noen grunnleggende regler for tegnsetting og rettskriving,,kjenne til noen grunnleggende regler for tegnsetting og rettskriving,,nei,,KM1056
